"","ROAD_ID","UNIT_ID","TRANSECT_ID","POINT_ID","SURVEY_YEAR","SURVEY_DATE","SPECIES_ALPHA_CODE","TIME_INTERVAL","SIGHTING_ANGLE","EXACT_DISTANCE","DISTANCE_CATEGORY","FLYOVER","DISPLAY.USING.AREA","SEX","DETECTION_TYPE","GROUP_SIZE","NOTES"
"2048","KOUG","K5","T27",13,2021,"29-May-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"2049","KOUG","K5","T27",13,2021,"29-May-21","WIPT",1,38,375,NA,"N","","M","V",1,""
"2050","KOUG","K5","T27",13,2021,"29-May-21","AMPI",2,NA,NA,1,"N","","U","A",1,""
"2051","KOUG","K5","T27",13,2021,"29-May-21","GCTH",3,NA,NA,1,"N","","U","A",1,""
"2052","KOUG","K5","T27",13,2021,"29-May-21","FOSP",3,NA,NA,201,"N","","U","A",1,""
"2053","KOUG","K5","T27",13,2021,"29-May-21","BLUE",3,NA,NA,1,"N","","U","AV",1,""
"2054","KOUG","K5","T27",13,2021,"29-May-21","WIPT",4,160,375,NA,"N","","M","A",1,""
"2055","KOUG","K5","T27",13,2021,"29-May-21","WISN",4,326,60,NA,"N","","U","A",1,""
"2056","KOUG","K5","T27",13,2021,"29-May-21","AMRO",5,11,250,NA,"N","","U","A",1,""
"2057","KOUG","K5","T27",13,2021,"29-May-21","SAVS",6,NA,NA,1,"N","","U","A",1,""
"2058","KOUG","K5","T27",13,2021,"29-May-21","WISN",8,164,100,NA,"N","","U","AV",1,""
"2059","KOUG","K5","T27",13,2021,"29-May-21","CORA",8,NA,NA,NA,"Y","","U","A",1,""
"2060","KOUG","K5","T27",13,2021,"29-May-21","CORE",9,NA,NA,1,"N","","U","V",1,"COMMON REDPOLL WITH REALLY YELLOW FACE!: EXTREMELY SMALL TRIANGULAR BILL (THICK FROM TOP TO BOTTOM), YELLOW FACE, RED PATCH ON TOP OF HEAD, STREAKY ON UPPER BREAST AND FLANKS"
"2061","COUN","C2","T12",1,2021,"30-May-21","FOSP",0,NA,NA,1,"N","","U","A",1,""
"2062","COUN","C2","T12",1,2021,"30-May-21","GCSP",0,NA,NA,1,"N","","U","A",1,""
"2063","COUN","C2","T12",1,2021,"30-May-21","GCSP",0,NA,NA,201,"N","","U","A",1,""
"2064","COUN","C2","T12",1,2021,"30-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"2065","COUN","C2","T12",1,2021,"30-May-21","CORE",0,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"2066","COUN","C2","T12",1,2021,"30-May-21","AMPI",1,NA,NA,1,"N","","U","AV",1,""
"2067","COUN","C2","T12",1,2021,"30-May-21","GCTH",1,NA,NA,101,"N","","U","A",1,""
"2068","COUN","C2","T12",1,2021,"30-May-21","AMRO",1,269,140,NA,"N","","U","AV",1,""
"2069","COUN","C2","T12",1,2021,"30-May-21","FOSP",3,NA,NA,201,"N","","U","A",1,""
"2070","COUN","C2","T12",1,2021,"30-May-21","AMPI",5,NA,NA,201,"N","","U","A",1,""
"2071","COUN","C2","T12",1,2021,"30-May-21","SAVS",6,NA,NA,201,"N","","U","A",1,""
"2072","COUN","C2","T12",1,2021,"30-May-21","GCSP",6,NA,NA,101,"N","","U","A",1,""
"2073","COUN","C2","T12",1,2021,"30-May-21","GCSP",9,NA,NA,201,"N","","U","A",1,""
"2074","COUN","C2","T12",2,2021,"30-May-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"2075","COUN","C2","T12",2,2021,"30-May-21","SONG",0,NA,NA,1,"N","","U","V",1,""
"2076","COUN","C2","T12",2,2021,"30-May-21","GCSP",0,NA,NA,1,"N","","U","A",1,""
"2077","COUN","C2","T12",2,2021,"30-May-21","GOPL",3,127,220,NA,"N","","U","A",1,""
"2078","COUN","C2","T12",2,2021,"30-May-21","CORE",4,NA,NA,NA,"Y","Y","U","AV",1,"AREA USE"
"2079","COUN","C2","T12",2,2021,"30-May-21","CORE",7,NA,NA,NA,"Y","Y","U","AV",1,"AREA USE"
"2080","COUN","C2","T12",2,2021,"30-May-21","AMPI",8,NA,NA,1,"N","","U","AV",1,""
"2081","COUN","C2","T12",3,2021,"30-May-21","YRWA",0,NA,NA,1,"N","","U","AV",1,""
"2082","COUN","C2","T12",3,2021,"30-May-21","GCSP",0,NA,NA,1,"N","","U","AV",1,""
"2083","COUN","C2","T12",3,2021,"30-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"2084","COUN","C2","T12",3,2021,"30-May-21","FOSP",1,NA,NA,201,"N","","U","A",1,""
"2085","COUN","C2","T12",3,2021,"30-May-21","FOSP",2,NA,NA,201,"N","","U","A",1,""
"2086","COUN","C2","T12",3,2021,"30-May-21","SONG",2,NA,NA,NA,"Y","","U","V",2,""
"2087","COUN","C2","T12",3,2021,"30-May-21","PTARM",4,72,250,NA,"N","","M","V",1,"ROPT? MOSTLY WHITE, COULDN'T SEE HEAD"
"2088","COUN","C2","T12",3,2021,"30-May-21","GCSP",5,NA,NA,1,"N","","U","A",1,""
"2089","COUN","C2","T12",3,2021,"30-May-21","AMPI",6,NA,NA,1,"N","","U","AV",2,""
"2090","COUN","C2","T12",6,2021,"30-May-21","AMRO",0,115,154,NA,"N","","U","A",1,""
"2091","COUN","C2","T12",6,2021,"30-May-21","NOWA",0,NA,NA,101,"N","","U","A",1,""
"2092","COUN","C2","T12",6,2021,"30-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"2093","COUN","C2","T12",6,2021,"30-May-21","SAVS",1,NA,NA,101,"N","","U","A",1,""
"2094","COUN","C2","T12",6,2021,"30-May-21","FOSP",2,NA,NA,201,"N","","U","A",1,""
"2095","COUN","C2","T12",6,2021,"30-May-21","AMPI",2,NA,NA,1,"N","","U","AV",3,""
"2096","COUN","C2","T12",6,2021,"30-May-21","AMPI",3,NA,NA,101,"N","","U","A",1,""
"2097","COUN","C2","T12",6,2021,"30-May-21","GCSP",4,NA,NA,201,"N","","U","A",1,""
"2098","COUN","C2","T12",6,2021,"30-May-21","FOSP",6,NA,NA,201,"N","","U","A",1,""
"2099","COUN","C2","T12",6,2021,"30-May-21","CORE",7,NA,NA,NA,"Y","Y","U","A",1,""
"2100","COUN","C2","T12",6,2021,"30-May-21","GCTH",7,NA,NA,101,"N","","U","A",1,""
"2101","COUN","C2","T12",6,2021,"30-May-21","GCTH",9,NA,NA,101,"N","","U","A",1,""
"2102","COUN","C2","T12",8,2021,"30-May-21","WISN",0,210,330,NA,"N","","U","AV",1,""
"2103","COUN","C2","T12",8,2021,"30-May-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"2104","COUN","C2","T12",8,2021,"30-May-21","NOWA",1,NA,NA,1,"N","","U","A",1,""
"2105","COUN","C2","T12",8,2021,"30-May-21","AMRO",1,264,150,NA,"N","","U","AV",1,""
"2106","COUN","C2","T12",8,2021,"30-May-21","GCTH",2,NA,NA,1,"N","","U","A",1,""
"2107","COUN","C2","T12",8,2021,"30-May-21","GCSP",2,NA,NA,1,"N","","U","A",1,""
"2108","COUN","C2","T12",8,2021,"30-May-21","GCSP",2,NA,NA,1,"N","","U","A",1,""
"2109","COUN","C2","T12",8,2021,"30-May-21","FOSP",3,NA,NA,201,"N","","U","A",1,""
"2110","COUN","C2","T12",8,2021,"30-May-21","CORE",3,NA,NA,NA,"Y","Y","U","AV",1,"AREA USE"
"2111","COUN","C2","T12",8,2021,"30-May-21","GCSP",4,NA,NA,101,"N","","U","A",1,""
"2112","COUN","C2","T12",8,2021,"30-May-21","FOSP",4,NA,NA,101,"N","","U","A",1,""
"2113","COUN","C2","T12",8,2021,"30-May-21","NOWA",7,NA,NA,1,"N","","U","A",1,""
"2114","COUN","C2","T12",8,2021,"30-May-21","CORE",8,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"2115","COUN","C2","T12",8,2021,"30-May-21","YEWA",9,NA,NA,1,"N","","U","AV",1,""
"2116","COUN","C2","T12",18,2021,"30-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"2117","COUN","C2","T12",18,2021,"30-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"2118","COUN","C2","T12",18,2021,"30-May-21","LALO",0,NA,NA,1,"N","","U","A",1,""
"2119","COUN","C2","T12",18,2021,"30-May-21","TUSW",1,NA,NA,NA,"Y","","U","V",1,""
"2120","COUN","C2","T12",18,2021,"30-May-21","LALO",2,NA,NA,1,"N","","M","AV",1,""
"2121","COUN","C2","T12",18,2021,"30-May-21","AMRO",3,230,191,NA,"N","","U","A",1,""
"2122","COUN","C2","T12",18,2021,"30-May-21","GCSP",3,NA,NA,101,"N","","U","A",1,""
"2123","COUN","C2","T12",18,2021,"30-May-21","AMPI",5,NA,NA,1,"N","","U","AV",1,""
"2124","COUN","C2","T12",18,2021,"30-May-21","LALO",7,NA,NA,1,"N","","U","A",1,""
"2125","COUN","C2","T12",18,2021,"30-May-21","SHORE",9,165,226,NA,"N","","U","V",1,"POSSIBLY SURF? WHITE RUMP + WHITE ON WINGS"
"2126","COUN","C2","T12",14,2021,"30-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"2127","COUN","C2","T12",14,2021,"30-May-21","FOSP",0,NA,NA,101,"N","","U","A",1,""
"2128","COUN","C2","T12",14,2021,"30-May-21","PTARM",1,252,200,NA,"N","","U","V",1,""
"2129","COUN","C2","T12",14,2021,"30-May-21","SONG",1,NA,NA,NA,"Y","","U","V",1,""
"2130","COUN","C2","T12",14,2021,"30-May-21","GCSP",3,NA,NA,101,"N","","U","A",1,""
"2131","COUN","C2","T12",14,2021,"30-May-21","SHORE",4,NA,NA,NA,"Y","Y","U","V",1,"MOST LIKELY USING AREA"
"2132","COUN","C2","T12",14,2021,"30-May-21","FOSP",5,NA,NA,201,"N","","U","A",1,""
"2133","COUN","C2","T12",14,2021,"30-May-21","SAVS",7,NA,NA,1,"N","","U","AV",1,""
"2134","COUN","C2","T12",10,2021,"30-May-21","WIWA",0,NA,NA,1,"N","","U","A",1,""
"2135","COUN","C2","T12",10,2021,"30-May-21","OCWA",0,NA,NA,1,"N","","U","AV",1,""
"2136","COUN","C2","T12",10,2021,"30-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"2137","COUN","C2","T12",10,2021,"30-May-21","FOSP",0,NA,NA,201,"N","","U","A",1,""
"2138","COUN","C2","T12",10,2021,"30-May-21","FOSP",0,NA,NA,1,"N","","U","A",1,""
"2139","COUN","C2","T12",10,2021,"30-May-21","GCSP",0,NA,NA,1,"N","","U","A",1,""
"2140","COUN","C2","T12",10,2021,"30-May-21","CORE",1,NA,NA,1,"N","","U","AV",2,""
"2141","COUN","C2","T12",10,2021,"30-May-21","GCTH",1,NA,NA,1,"N","","U","A",1,""
"2142","COUN","C2","T12",10,2021,"30-May-21","WISN",2,86,75,NA,"N","","U","A",1,""
"2143","COUN","C2","T12",10,2021,"30-May-21","GCTH",2,NA,NA,1,"N","","U","A",1,""
"2144","COUN","C2","T12",10,2021,"30-May-21","WISN",3,NA,NA,NA,"Y","Y","U","A",1,"WINNOWING/DISPLAYING"
"2145","COUN","C2","T12",10,2021,"30-May-21","SAVS",3,NA,NA,1,"N","","U","A",1,""
"2146","COUN","C2","T12",10,2021,"30-May-21","AMRO",4,148,120,NA,"N","","U","V",1,""
"2147","COUN","C2","T12",10,2021,"30-May-21","GCTH",6,NA,NA,1,"N","","U","AV",1,""
"2148","COUN","C2","T12",10,2021,"30-May-21","SONG",8,NA,NA,201,"N","","U","V",1,""
"2149","COUN","C2","T12",10,2021,"30-May-21","GCSP",9,NA,NA,101,"N","","U","A",1,""
"2150","COUN","C2","T12",10,2021,"30-May-21","AMRO",9,18,93,NA,"N","","U","V",1,""
"2151","COUN","C4","T16",17,2021,"31-May-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"2152","COUN","C4","T16",17,2021,"31-May-21","WCSP",0,NA,NA,1,"N","","U","V",2,""
"2153","COUN","C4","T16",17,2021,"31-May-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"2154","COUN","C4","T16",17,2021,"31-May-21","WCSP",0,NA,NA,201,"N","","U","A",1,""
"2155","COUN","C4","T16",17,2021,"31-May-21","WIWA",1,NA,NA,1,"N","","U","A",1,""
"2156","COUN","C4","T16",17,2021,"31-May-21","FOSP",1,NA,NA,1,"N","","U","A",1,""
"2157","COUN","C4","T16",17,2021,"31-May-21","WCSP",1,NA,NA,101,"N","","U","A",1,""
"2158","COUN","C4","T16",17,2021,"31-May-21","CORE",1,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"2159","COUN","C4","T16",17,2021,"31-May-21","ATSP",1,NA,NA,1,"N","","U","AV",1,""
"2160","COUN","C4","T16",17,2021,"31-May-21","ATSP",1,NA,NA,101,"N","","U","A",1,""
"2161","COUN","C4","T16",17,2021,"31-May-21","WISN",2,NA,NA,NA,"Y","Y","U","A",1,"WINNOWING/DISPLAYING"
"2162","COUN","C4","T16",17,2021,"31-May-21","AMRO",2,52,250,NA,"N","","U","A",1,""
"2163","COUN","C4","T16",17,2021,"31-May-21","WCSP",3,NA,NA,101,"N","","U","A",1,""
"2164","COUN","C4","T16",17,2021,"31-May-21","FOSP",3,NA,NA,201,"N","","U","A",1,""
"2165","COUN","C4","T16",17,2021,"31-May-21","GCTH",4,NA,NA,1,"N","","U","A",1,""
"2166","COUN","C4","T16",17,2021,"31-May-21","ATSP",6,NA,NA,101,"N","","U","A",1,""
"2167","COUN","C4","T16",17,2021,"31-May-21","SAVS",7,NA,NA,201,"N","","U","A",1,""
"2168","COUN","C4","T16",17,2021,"31-May-21","ATSP",9,NA,NA,101,"N","","U","A",1,""
"2169","COUN","C4","T16",21,2021,"31-May-21","GOPL",0,NA,NA,NA,"Y","Y","U","A",1,"DISPLAY/AREA USE"
"2170","COUN","C4","T16",21,2021,"31-May-21","LALO",0,NA,NA,1,"N","","MF","AV",2,""
"2171","COUN","C4","T16",21,2021,"31-May-21","LALO",1,NA,NA,101,"N","","U","A",1,""
"2172","COUN","C4","T16",21,2021,"31-May-21","LTJA",1,230,175,NA,"N","","U","V",7,"ALL GROUPED ON GROUND"
"2173","COUN","C4","T16",21,2021,"31-May-21","LALO",2,NA,NA,1,"N","","M","V",1,""
"2174","COUN","C4","T16",21,2021,"31-May-21","LALO",3,NA,NA,101,"N","","U","A",1,""
"2175","COUN","C4","T16",21,2021,"31-May-21","LALO",3,NA,NA,101,"N","","U","A",1,""
"2176","COUN","C4","T16",21,2021,"31-May-21","LALO",5,NA,NA,1,"N","","M","AV",1,""
"2177","COUN","C4","T16",21,2021,"31-May-21","WESA",7,NA,NA,201,"N","","U","A",1,""
"2178","COUN","C4","T16",21,2021,"31-May-21","CORE",7,NA,NA,NA,"Y","Y","U","A",1,""
"2179","COUN","C4","T16",18,2021,"31-May-21","PGPL",0,170,283,NA,"N","","U","AV",2,""
"2180","COUN","C4","T16",18,2021,"31-May-21","LALO",1,NA,NA,1,"N","","U","A",1,""
"2181","COUN","C4","T16",18,2021,"31-May-21","LALO",2,NA,NA,1,"N","","U","AV",1,""
"2182","COUN","C4","T16",18,2021,"31-May-21","CORE",2,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"2183","COUN","C4","T16",18,2021,"31-May-21","LALO",2,NA,NA,101,"N","","U","A",1,""
"2184","COUN","C4","T16",18,2021,"31-May-21","SAVS",2,NA,NA,101,"N","","U","A",1,""
"2185","COUN","C4","T16",18,2021,"31-May-21","LTJA",3,260,244,NA,"N","","U","AV",4,""
"2186","COUN","C4","T16",18,2021,"31-May-21","CANG",5,NA,NA,NA,"Y","Y","U","AV",4,"MANY IN AREA AND ON GROUND SEEN WHILE WALKING TRANSECT"
"2187","COUN","C4","T16",18,2021,"31-May-21","LTJA",6,NA,NA,NA,"Y","Y","U","AV",1,"AREA USE"
"2188","COUN","C4","T16",18,2021,"31-May-21","LALO",7,NA,NA,101,"N","","U","A",1,""
"2189","COUN","C4","T16",18,2021,"31-May-21","ATSP",9,NA,NA,101,"N","","U","A",1,""
"2190","COUN","C4","T16",22,2021,"31-May-21","LALO",0,NA,NA,101,"N","","M","AV",1,""
"2191","COUN","C4","T16",22,2021,"31-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"2192","COUN","C4","T16",22,2021,"31-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"2193","COUN","C4","T16",22,2021,"31-May-21","WISN",1,NA,NA,NA,"Y","Y","U","AV",1,"WINNOWING/DISPLAYING"
"2194","COUN","C4","T16",22,2021,"31-May-21","WIPT",1,222,700,NA,"N","","M","A",1,""
"2195","COUN","C4","T16",22,2021,"31-May-21","LTJA",1,NA,NA,NA,"Y","Y","U","AV",4,"AREA USE"
"2196","COUN","C4","T16",22,2021,"31-May-21","LTJA",1,242,275,NA,"N","","U","V",2,""
"2197","COUN","C4","T16",22,2021,"31-May-21","LALO",3,NA,NA,1,"N","","M","V",1,""
"2198","COUN","C4","T16",22,2021,"31-May-21","SAVS",3,NA,NA,101,"N","","U","A",1,""
"2199","COUN","C4","T16",19,2021,"31-May-21","WHIM",0,273,200,NA,"N","","U","A",1,""
"2200","COUN","C4","T16",19,2021,"31-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"2201","COUN","C4","T16",19,2021,"31-May-21","PGPL",1,NA,NA,NA,"Y","Y","U","A",1,"CHICK-UH-REE DISPLAYING"
"2202","COUN","C4","T16",19,2021,"31-May-21","LALO",1,NA,NA,1,"N","","M","AV",1,""
"2203","COUN","C4","T16",19,2021,"31-May-21","LTJA",1,162,230,NA,"N","","U","V",1,""
"2204","COUN","C4","T16",19,2021,"31-May-21","LALO",1,NA,NA,1,"N","","M","AV",1,""
"2205","COUN","C4","T16",19,2021,"31-May-21","LALO",2,NA,NA,101,"N","","M","AV",1,""
"2206","COUN","C4","T16",19,2021,"31-May-21","PGPL",3,302,250,NA,"N","","U","A",1,""
"2207","COUN","C4","T16",19,2021,"31-May-21","WHIM",5,126,160,NA,"N","","U","AV",3,""
"2208","COUN","C4","T16",19,2021,"31-May-21","CORE",5,NA,NA,NA,"Y","Y","U","AV",1,"AREA USE"
"2209","COUN","C4","T16",19,2021,"31-May-21","LTJA",6,78,154,NA,"N","","U","V",3,""
"2210","COUN","C4","T16",19,2021,"31-May-21","LTJA",6,NA,NA,NA,"Y","Y","U","V",1,"AREA USE"
"2211","COUN","C4","T16",19,2021,"31-May-21","CORE",6,NA,NA,NA,"Y","Y","U","AV",1,"AREA USE"
"2212","COUN","C4","T16",19,2021,"31-May-21","SAVS",8,NA,NA,1,"N","","U","A",1,""
"2213","COUN","C4","T16",15,2021,"31-May-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"2214","COUN","C4","T16",15,2021,"31-May-21","LALO",0,NA,NA,1,"N","","U","A",1,""
"2215","COUN","C4","T16",15,2021,"31-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"2216","COUN","C4","T16",15,2021,"31-May-21","LALO",0,NA,NA,1,"N","","U","A",1,""
"2217","COUN","C4","T16",15,2021,"31-May-21","CANG",1,124,207,NA,"N","","U","AV",2,""
"2218","COUN","C4","T16",15,2021,"31-May-21","PGPL",1,NA,NA,NA,"Y","Y","U","A",1,"DISPLAYING/AREA USE"
"2219","COUN","C4","T16",15,2021,"31-May-21","WHIM",1,290,300,NA,"N","","U","A",1,""
"2220","COUN","C4","T16",15,2021,"31-May-21","SAVS",3,NA,NA,1,"N","","U","A",1,""
"2221","COUN","C4","T16",15,2021,"31-May-21","LALO",3,NA,NA,1,"N","","M","AV",1,""
"2222","COUN","C4","T16",15,2021,"31-May-21","LTJA",4,300,132,NA,"N","","U","V",1,""
"2223","COUN","C4","T16",15,2021,"31-May-21","LTJA",4,292,234,NA,"N","","U","V",1,""
"2224","COUN","C4","T16",15,2021,"31-May-21","WISN",6,272,283,NA,"N","","U","A",1,""
"2225","COUN","C4","T16",15,2021,"31-May-21","WIPT",7,288,330,NA,"N","","M","A",1,""
"2226","COUN","C4","T16",15,2021,"31-May-21","DUCK",8,222,334,NA,"N","","U","V",1,""
"2227","COUN","C4","T16",10,2021,"31-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"2228","COUN","C4","T16",10,2021,"31-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"2229","COUN","C4","T16",10,2021,"31-May-21","LALO",1,NA,NA,1,"N","","U","AV",4,""
"2230","COUN","C4","T16",10,2021,"31-May-21","WIPT",1,36,130,NA,"N","","M","A",1,""
"2231","COUN","C4","T16",10,2021,"31-May-21","LALO",3,NA,NA,101,"N","","U","A",1,""
"2232","COUN","C4","T16",10,2021,"31-May-21","GOPL",4,NA,NA,NA,"Y","Y","U","A",1,""
"2233","COUN","C4","T16",10,2021,"31-May-21","RTLO",5,NA,NA,NA,"Y","Y","U","A",1,""
"2234","COUN","C4","T16",10,2021,"31-May-21","CORE",7,NA,NA,NA,"Y","Y","U","A",2,""
"2235","COUN","C4","T16",10,2021,"31-May-21","LTJA",7,270,400,NA,"N","","U","V",1,""
"2236","COUN","C4","T16",10,2021,"31-May-21","DUNL",8,20,450,NA,"N","","U","A",1,""
"2237","COUN","C4","T16",10,2021,"31-May-21","DUNL",9,96,450,NA,"N","","U","A",1,""
"2238","COUN","C4","T16",10,2021,"31-May-21","LALO",9,NA,NA,1,"N","","M","AV",1,""
"2239","COUN","C4","T16",5,2021,"31-May-21","LALO",0,NA,NA,1,"N","","U","AV",1,""
"2240","COUN","C4","T16",5,2021,"31-May-21","LALO",0,NA,NA,101,"N","","U","AV",1,""
"2241","COUN","C4","T16",5,2021,"31-May-21","LALO",0,NA,NA,201,"N","","U","AV",1,""
"2242","COUN","C4","T16",5,2021,"31-May-21","WESA",0,NA,NA,101,"N","","U","A",1,""
"2243","COUN","C4","T16",5,2021,"31-May-21","PGPL",0,168,275,NA,"N","","U","AV",1,""
"2244","COUN","C4","T16",5,2021,"31-May-21","WISN",1,NA,NA,NA,"Y","Y","U","A",1,"WINNOWING/DISPLAYING"
"2245","COUN","C4","T16",5,2021,"31-May-21","LALO",2,NA,NA,1,"N","","U","A",1,""
"2246","COUN","C4","T16",5,2021,"31-May-21","WIPT",3,98,400,NA,"N","","M","AV",1,""
"2247","COUN","C4","T16",5,2021,"31-May-21","LTJA",5,296,230,NA,"N","","U","V",1,""
"2248","COUN","C4","T16",5,2021,"31-May-21","CORE",7,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"2249","COUN","C4","T16",5,2021,"31-May-21","LALO",9,NA,NA,101,"N","","F","V",1,""
"2250","COUN","C4","T16",9,2021,"31-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"2251","COUN","C4","T16",9,2021,"31-May-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"2252","COUN","C4","T16",9,2021,"31-May-21","LALO",0,NA,NA,1,"N","","U","A",1,""
"2253","COUN","C4","T16",9,2021,"31-May-21","LALO",2,NA,NA,1,"N","","F","A",1,""
"2254","COUN","C4","T16",9,2021,"31-May-21","SONG",5,NA,NA,1,"N","","U","V",1,""
"2255","COUN","C4","T16",9,2021,"31-May-21","WIPT",6,198,350,NA,"N","","M","V",1,""
"2256","COUN","C4","T16",9,2021,"31-May-21","SHORE",7,204,230,NA,"N","","U","AV",3,"SHORT CALLS, MEDIUM SIZED"
"2257","COUN","C4","T16",9,2021,"31-May-21","LALO",9,NA,NA,201,"N","","U","V",2,""
"2258","COUN","C4","T16",9,2021,"31-May-21","LALO",9,NA,NA,201,"N","","M","V",1,""
"2259","COUN","C4","T16",13,2021,"31-May-21","WIPT",0,176,234,NA,"N","","M","V",1,""
"2260","COUN","C4","T16",13,2021,"31-May-21","GCTH",0,NA,NA,1,"N","","U","AV",1,""
"2261","COUN","C4","T16",13,2021,"31-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"2262","COUN","C4","T16",13,2021,"31-May-21","FOSP",0,NA,NA,1,"N","","U","A",1,""
"2263","COUN","C4","T16",13,2021,"31-May-21","SAVS",0,NA,NA,101,"N","","U","A",1,""
"2264","COUN","C4","T16",13,2021,"31-May-21","SONG",0,NA,NA,1,"N","","U","A",1,""
"2265","COUN","C4","T16",13,2021,"31-May-21","SONG",0,NA,NA,1,"N","","U","A",1,""
"2266","COUN","C4","T16",13,2021,"31-May-21","ATSP",1,NA,NA,101,"N","","U","A",1,""
"2267","COUN","C4","T16",13,2021,"31-May-21","WIWA",1,NA,NA,101,"N","","U","A",1,""
"2268","COUN","C4","T16",13,2021,"31-May-21","NOWA",2,NA,NA,1,"N","","U","A",1,""
"2269","COUN","C4","T16",13,2021,"31-May-21","NOWA",2,NA,NA,101,"N","","U","A",1,""
"2270","COUN","C4","T16",13,2021,"31-May-21","SAVS",2,NA,NA,101,"N","","U","A",1,""
"2271","COUN","C4","T16",13,2021,"31-May-21","SAVS",3,NA,NA,201,"N","","U","A",1,""
"2272","COUN","C4","T16",13,2021,"31-May-21","GCTH",4,NA,NA,101,"N","","U","A",1,""
"2273","COUN","C4","T16",13,2021,"31-May-21","YEWA",4,NA,NA,1,"N","","U","A",1,""
"2274","COUN","C4","T16",13,2021,"31-May-21","PGPL",5,NA,NA,NA,"Y","Y","U","A",1,"CHICK-UH-REE DISPLAYING"
"2275","COUN","C4","T16",13,2021,"31-May-21","WIPT",6,44,220,NA,"N","","M","AV",1,""
"2276","COUN","C4","T16",13,2021,"31-May-21","CORE",9,NA,NA,NA,"Y","Y","U","AV",1,""
"2277","TELL","T4","T16",1,2021,"2-Jun-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"2278","TELL","T4","T16",1,2021,"2-Jun-21","LTJA",0,13,61,NA,"N","","U","V",1,""
"2279","TELL","T4","T16",1,2021,"2-Jun-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"2280","TELL","T4","T16",1,2021,"2-Jun-21","GCSP",6,NA,NA,201,"N","","U","A",1,""
"2281","TELL","T4","T16",7,2021,"2-Jun-21","WISN",0,68,63,NA,"N","","U","A",1,"ON THE GROUND"
"2282","TELL","T4","T16",7,2021,"2-Jun-21","BLUE",0,NA,NA,1,"N","","M","A",1,"DISPLAYING"
"2283","TELL","T4","T16",7,2021,"2-Jun-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"2284","TELL","T4","T16",7,2021,"2-Jun-21","NOWA",1,NA,NA,101,"N","","U","A",1,""
"2285","TELL","T4","T16",7,2021,"2-Jun-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"2286","TELL","T4","T16",7,2021,"2-Jun-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"2287","TELL","T4","T16",7,2021,"2-Jun-21","FOSP",1,NA,NA,101,"N","","U","A",1,""
"2288","TELL","T4","T16",7,2021,"2-Jun-21","WISN",2,351,162,NA,"N","","U","A",1,"WAS DISPLAYING THEN LANDED, NOTICEABLY USING AREA"
"2289","TELL","T4","T16",7,2021,"2-Jun-21","FOSP",2,NA,NA,201,"N","","U","A",1,""
"2290","TELL","T4","T16",7,2021,"2-Jun-21","GCTH",3,NA,NA,101,"N","","U","A",1,""
"2291","TELL","T4","T16",7,2021,"2-Jun-21","WIWA",3,NA,NA,101,"N","","U","A",1,""
"2292","TELL","T4","T16",7,2021,"2-Jun-21","SAVS",3,NA,NA,1,"N","","U","A",1,""
"2293","TELL","T4","T16",7,2021,"2-Jun-21","GCTH",3,NA,NA,101,"N","","U","A",1,""
"2294","TELL","T4","T16",7,2021,"2-Jun-21","WIPT",4,284,195,NA,"N","","M","A",1,""
"2295","TELL","T4","T16",7,2021,"2-Jun-21","LTJA",5,248,250,NA,"Y","Y","U","V",1,"KITING ABOVE GROUND - NOTICEABLY USING AREA"
